"customer_id","date","number_of_items","revenue"
7539,19970717,2,34.54
7539,19970727,2,35.93
7539,19970929,2,25.98
7540,19970129,2,27.13
7541,19970129,1,NA
7541,19970814,1,12.25
7541,19970826,1,NA
7541,19980204,1,33.99
7541,19980206,1,21.49
7542,19970129,1,14.96
7542,19970226,2,30.32
7542,19970406,3,42.91
7542,19970415,1,13.97
7542,19970510,2,30.92
7543,19970129,1,14.37
7543,19970203,1,12.77
7544,19970129,4,54.73
7544,19970305,1,12.49
7544,19970322,2,23.75
7544,19970415,6,76.21
7544,19980227,2,15.48
7545,19970129,1,14.37
7546,19970129,4,49.67
7546,19970302,2,26.14
7546,19970327,2,21.75
7547,19970129,1,10.77
7548,19970131,1,15.36
7548,19970216,1,NA
7548,19970228,2,21.54
7548,19970411,2,23.54
7548,19970522,4,40.48
7548,19971110,1,16.99
7549,19970129,3,37.47
7549,19970303,3,43.69
7550,19970129,4,49.27
7551,19970129,3,35.31
7551,19970706,5,81.72
7551,19970807,3,81.43
7552,19970129,1,15.36
7553,19970129,2,40.48
7554,19970129,1,14.96
7554,19970201,1,15.96
7555,19970129,2,28.38
7555,19970930,2,24.98
7556,19970129,1,14.96
7557,19970129,1,13.97
7558,19970129,7,96.37
7559,19970129,1,13.97
7559,19970204,1,11.77
7559,19970408,3,39.71
7560,19970129,1,NA
7561,19970129,1,14.96
7561,19980219,1,17.99
7562,19970129,4,52.67
7562,19971112,5,NA
7563,19970129,2,24.73
7564,19970129,1,11.77
7564,19970512,1,14.96
7564,19970731,1,NA
7564,19971201,1,14.49
7564,19980202,1,21.49
7564,19980207,1,12.99
7565,19970129,3,44.1
7566,19970129,1,29.9
7566,19970927,1,17.99
7567,19970129,2,28.53
7568,19970129,5,67.23
7569,19970129,1,13.97
7569,19970201,1,13.97
7570,19970129,4,52.47
7570,19970329,5,65.04
7570,19971214,5,71.95
7570,19971220,1,13.99
7571,19970129,4,59.25
7571,19970130,6,93.81
7571,19970130,2,29.67
7571,19970512,6,84.79
7571,19970516,6,78.82
7571,19970806,6,NA
7571,19970911,1,12.99
7571,19970915,2,25.48
7571,19971027,9,NA
7571,19971117,6,92.94
7571,19971117,2,22.98
7571,19980210,6,NA
7572,19970129,2,35.34
7572,19970310,1,14.96
7572,19970423,1,13.97
7573,19970206,3,43.32
7574,19970129,1,NA
7575,19970129,1,12.49
7575,19970207,2,89.98
7576,19970129,1,NA
7577,19970129,3,30.31
7578,19970129,1,34.99
7579,19970129,4,67.47
7580,19970129,1,11.99
7581,19970228,5,83.37
7582,19970129,1,19.99
7582,19970623,1,15.36
7582,19971011,2,22.48
7582,19971118,1,14.49
7583,19970129,3,45.1
7584,19970129,1,14.99
7585,19970205,7,92.57
7585,19970530,1,14.37
7585,19970619,1,14.37
7585,19971229,2,25.48
7586,19970131,NA,NA
7586,19970804,4,49.27
7586,19970804,4,44.48
7587,19970129,1,11.77
7587,19970130,1,14.37
7587,19970201,1,NA
7587,19970223,1,11.77
7587,19970416,1,14.37
7587,19970505,1,14.96
7587,19970523,1,15.96
7587,19970930,1,20.99
7587,19971129,1,12.99
7588,19970129,2,38.74
7589,19970201,2,30.32
7589,19970209,4,61.5
7589,19970330,1,31.99
7589,19971028,4,51.46
7589,19971029,2,25.98
7590,19970129,1,57.77
7590,19970609,1,NA
7590,19980123,2,21.98
7591,19970129,3,47.12
7591,19970328,3,43.3
7591,19970602,2,27.94
7591,19970813,5,67.62
7591,19971130,1,12.99
7591,19980204,2,26.3
7592,19970129,5,73.21
7592,19970130,2,26.14
7592,19970201,4,71.71
7592,19970203,NA,NA
7592,19970209,NA,NA
7592,19970214,2,25.74
7592,19970214,1,11.77
7592,19970216,NA,NA
7592,19970216,4,56.86
7592,19970218,9,NA
7592,19970227,3,35.55
7592,19970309,5,74.87
7592,19970312,6,91.77
7592,19970313,3,77.53
7592,19970314,3,44.29
7592,19970315,3,38.31
7592,19970317,8,NA
7592,19970318,NA,NA
7592,19970319,7,93.39
7592,19970323,9,NA
7592,19970323,NA,NA
7592,19970324,6,88.4
7592,19970324,NA,NA
7592,19970327,4,55.3
7592,19970327,4,59.08
7592,19970330,2,34.93
7592,19970331,NA,NA
7592,19970406,3,56.7
7592,19970407,8,NA
7592,19970407,6,87.59
7592,19970411,5,60.44
7592,19970411,1,11.99
7592,19970412,2,29.53
7592,19970415,3,38.9
7592,19970416,2,25.74
7592,19970418,NA,NA
7592,19970421,6,67.22
7592,19970423,7,87.17
7592,19970423,7,NA
7592,19970428,NA,NA
7592,19970429,4,72.49
7592,19970429,3,28.93
7592,19970501,1,22.77
7592,19970506,5,65.65
7592,19970508,2,49.18
7592,19970509,2,NA
7592,19970509,1,44.77
7592,19970513,NA,NA
7592,19970514,4,79.32
7592,19970514,1,18.1
7592,19970519,NA,NA
7592,19970519,5,99
7592,19970519,6,69
7592,19970527,2,32.65
7592,19970529,NA,NA
7592,19970529,8,NA
7592,19970601,NA,NA
7592,19970603,1,89.99
7592,19970604,1,39.51
7592,19970604,6,NA
7592,19970608,4,96.9
7592,19970615,NA,NA
7592,19970616,1,33.86
7592,19970617,2,29.92
7592,19970620,4,76.18
7592,19970620,3,44.37
7592,19970620,2,40.54
7592,19970624,5,69.85
7592,19970624,3,47.49
7592,19970625,2,42
7592,19970630,4,65.5
7592,19970630,1,14.79
7592,19970706,3,43.52
7592,19970710,6,93.39
7592,19970717,1,14.96
7592,19970717,1,16.65
7592,19970729,3,41.69
7592,19970730,1,21
7592,19970731,2,27.74
7592,19970802,1,14.96
7592,19970812,1,14.96
7592,19970812,1,19.55
7592,19970812,2,26.93
7592,19970814,3,46.88
7592,19970819,4,58.34
7592,19970820,1,65.77
7592,19970820,6,89.57
7592,19970820,1,18.1
7592,19970822,1,13.97
7592,19970826,1,14.96
7592,19970829,1,14.96
7592,19970831,1,11.77
7592,19970902,1,19.99
7592,19970902,1,14.37
7592,19970904,3,41.69
7592,19970909,3,37.31
7592,19970910,1,19.99
7592,19970911,3,38.97
7592,19970912,1,15.49
7592,19970913,1,23.49
7592,19970916,2,24.98
7592,19970919,9,NA
7592,19970920,3,NA
7592,19970923,1,53.49
7592,19970925,2,25.98
7592,19970925,6,77.94
7592,19970929,1,15.99
7592,19971008,1,11.99
7592,19971013,1,31.49
7592,19971013,1,11.49
7592,19971014,NA,NA
7592,19971014,6,81.94
7592,19971014,1,10.99
7592,19971015,2,29.48
7592,19971015,1,11.49
7592,19971016,2,24.48
7592,19971016,8,NA
7592,19971023,7,NA
7592,19971023,2,NA
7592,19971023,4,46.96
7592,19971023,5,NA
7592,19971024,1,12.99
7592,19971027,3,42.47
7592,19971028,NA,NA
7592,19971028,1,11.49
7592,19971029,2,34.98
7592,19971101,3,42.97
7592,19971103,3,36.97
7592,19971103,3,39.97
7592,19971103,7,91.93
7592,19971103,3,81.47
7592,19971104,4,50.46
7592,19971109,1,19.99
7592,19971110,7,NA
7592,19971110,5,64.95
7592,19971114,5,98.45
7592,19971118,2,29.48
7592,19971118,3,38.97
7592,19971124,2,33.98
7592,19971124,2,81.98
7592,19971125,3,38.97
7592,19971126,4,38.96
7592,19971212,3,46.47
7592,19980119,1,23.99
7592,19980121,1,14.49
7592,19980126,4,47.46
7592,19980130,2,28.48
7592,19980202,1,87.99
7592,19980203,1,15.49
7592,19980209,1,17.99
7592,19980210,3,39.86
7592,19980218,3,38.97
7592,19980223,2,80.48
7592,19980225,4,50.96
7592,19980225,3,52.86
7593,19970129,1,11.7
7594,19970129,1,18.99
7594,19970401,2,29.98
7595,19970129,1,18.99
7596,19970205,3,65.12
7596,19970322,3,45.11
7596,19970506,2,24.74
7596,19970520,3,37.3
7596,19970611,2,28.93
7596,19970815,2,25.54
7596,19971024,4,55.46
7596,19971218,4,60.96
7596,19980213,3,44.97
7597,19970129,1,24.37
7597,19971126,1,13.99
7598,19970129,1,12.49
7599,19970129,4,57.51
7600,19970129,1,14.96
7600,19970309,1,20.78
7600,19970907,3,59.03
7600,19970913,5,57.45
7600,19980123,1,12.49
7600,19980221,2,25.98
7600,19980227,2,27.37
7601,19970129,1,15.36
7602,19970129,1,14.96
7602,19970331,1,11.77
7603,19970131,1,11.77
7603,19971005,1,11.49
7603,19971106,2,29.98
7603,19980101,1,43.99
7604,19970224,3,35.72
7604,19970310,4,54.65
7604,19970523,4,58.26
7605,19970201,3,41.9
7606,19970219,3,50.94
7607,19970129,4,36.84
7608,19970129,1,16.99
7609,19970129,3,50.36
7610,19970129,1,23.97
7611,19970129,2,23.54
7612,19970129,1,20.3
7612,19970220,1,19.97
7613,19970129,2,23.54
7613,19970201,1,10.77
7613,19970206,5,68.47
7613,19970403,1,13.97
7613,19970406,2,20.54
7613,19970417,4,47.27
7614,19970129,1,15.9
7615,19970210,5,41.52
7615,19970620,2,24.14
7615,19970810,3,33.33
7615,19970925,5,53.45
7615,19971016,2,30.48
7615,19980205,3,31.97
7616,19970129,1,14.99
7617,19970129,1,15.36
7617,19970314,2,30.72
7617,19970629,1,13.97
7618,19970129,1,NA
7619,19970321,4,56.28
7620,19970129,1,NA
7620,19970319,1,14.96
7620,19970731,1,10.77
7621,19970129,1,NA
7621,19970313,2,29.92
7621,19980114,2,24.48
7622,19970129,5,70.95
7623,19970129,4,52.27
7623,19970208,1,15.96
7623,19970510,3,45.68
7624,19970129,1,11.77
7625,19970129,2,31.92
7626,19970129,1,12.97
7627,19970129,3,45.91
7627,19970212,2,25.74
7627,19970224,3,41.9
7627,19970420,6,72.63
7628,19970129,1,15.76
7628,19970730,2,27.94
7628,19971003,1,21.99
7629,19970129,1,11.77
7630,19970129,1,11.77
7631,19970222,7,NA
7631,19970317,8,NA
7631,19970426,3,NA
7631,19970519,1,29.99
7631,19970520,5,NA
7631,19970716,NA,NA
7631,19970902,4,93.2
7632,19970129,1,25.99
7633,19970129,1,14.37
7634,19970129,3,42.31
7634,19970406,3,41.1
7635,19970129,1,11.77
7636,19970129,4,57.09
7637,19970129,2,22.96
7638,19970129,1,25.77
7639,19970129,1,14.96
7640,19970129,2,31.07
7641,19970129,1,12.49
7642,19970129,3,40.1
7643,19970129,6,70.62
7644,19970129,1,NA
7644,19970408,4,45.68
7645,19970131,1,11.77
7646,19970129,4,24.36
7646,19971207,3,39.97
7647,19970129,2,26.14
7648,19970129,3,42.44
7649,19970129,4,90.72
7649,19970215,5,70.93
7649,19970316,5,58.57
7649,19970728,4,63.11
7649,19970803,4,53.88
7649,19970826,4,54.66
7649,19970917,5,69.95
7649,19971104,5,72.45
7650,19970129,1,43.99
7651,19970203,1,12.99
7652,19970131,5,67.45
7653,19970129,1,65.97
7653,19970203,2,26.46
7654,19970129,2,26.74
7655,19970129,3,45.09
7656,19970129,1,NA
7656,19970131,2,21.75
7656,19970308,2,27.94
7657,19970129,1,11.77
7658,19970129,1,NA
7658,19970218,1,15.96
7658,19980226,1,12.58
7659,19970129,1,14.37
7659,19971207,1,12.99
7660,19970129,1,12.97
7661,19970129,2,27.13
7662,19970129,2,24.98
7663,19970129,2,56.69
7664,19970129,4,NA
7665,19970129,1,NA
7666,19970129,1,14.96
7666,19970617,1,15.96
7666,19971020,4,49.96
7667,19970129,5,69.03
7668,19970129,2,18.78
7669,19970129,1,12.77
7670,19970129,1,NA
7670,19970225,1,NA
7670,19970323,2,29.33
7670,19970427,1,19.99
7670,19970830,2,30.33
7670,19971001,1,12.99
7671,19970129,2,32.72
7672,19970129,2,27.94
7672,19970208,2,30.73
7672,19970308,1,25.78
7672,19970417,2,39.95
7672,19970427,1,14.96
7672,19970726,2,24.56
7672,19970904,1,14.79
7672,19971020,1,14.49
7672,19971020,2,28.48
7673,19970129,1,14.37
7673,19971109,1,12.49
7674,19970129,2,30.15
7674,19970508,6,79.01
7674,19970606,2,51.53
7674,19970620,1,13.97
7675,19970129,2,30.13
7676,19970129,1,13.97
7676,19970308,1,13.77
7677,19970129,2,25.14
7677,19970212,3,38.91
7677,19970420,2,27.13
7677,19970702,2,25.33
7678,19970129,1,18.99
7679,19970129,1,14.99
7679,19970915,1,19.49
7680,19970129,2,24.74
7681,19970130,3,37.91
7681,19970219,3,39.11
7681,19970615,3,37.1
7681,19970709,3,41.1
7681,19971201,3,41.97
7681,19971216,3,35.97
7682,19970129,1,14.96
7682,19971120,2,16.98
7682,19971230,1,13.99
7682,19980124,1,12.58
7683,19970204,4,57.27
7683,19971001,1,12.99
7684,19970209,NA,NA
7684,19970419,NA,NA
7684,19970530,6,93.85
7684,19970615,8,NA
7684,19970721,5,59.6
7685,19970129,4,46.68
7686,19970129,5,69.04
7687,19970206,2,35.2
7688,19970129,1,14.37
7688,19980111,4,NA
7689,19970129,1,14.96
7690,19970129,1,15.36
7690,19970322,2,53.54
7690,19970815,1,46.77
7691,19970129,1,14.37
7691,19970206,2,25.74
7691,19970217,3,43.3
7691,19970311,4,63.86
7691,19970414,8,86.27
7691,19970528,9,93.24
7692,19970129,1,NA
7692,19970214,1,NA
7693,19970129,1,14.96
7694,19970129,2,24.94
7695,19970129,1,12.49
7695,19970418,1,13.37
7695,19970825,1,13.72
7696,19970129,1,15.36
7697,19970129,8,80.6
7697,19970221,3,30.74
7697,19970223,3,29.52
7697,19970313,5,47.29
7697,19970327,3,29.94
7697,19970603,2,19.96
7697,19970925,2,50.48
7697,19971214,1,13.99
7698,19970129,2,26.13
7698,19970213,2,33.76
7698,19970306,2,28.74
7698,19970327,2,29.92
7699,19970129,5,67.97
7700,19970130,2,33.67
7701,19970202,1,13.97
7702,19970130,2,19.56
7703,19970130,2,23.54
7703,19970208,1,15.96
7704,19970130,2,28.34
7705,19970130,1,15.99
7705,19970409,2,36.76
7706,19970212,2,30.35
7706,19970226,1,15.36
7706,19970322,3,47.7
7706,19970323,1,11.77
7707,19970130,1,14.37
7708,19970130,1,13.97
7709,19970130,1,15.76
7710,19970130,2,20.54
7711,19970131,2,29.33
7711,19970421,1,NA
7711,19971224,2,27.98
7712,19970130,1,56.7
7713,19970202,3,NA
7713,19970210,4,62.03
7713,19970313,1,97.7
7713,19970601,NA,NA
7713,19970723,5,NA
7713,19970730,3,NA
7713,19970811,2,30.32
7713,19970820,NA,NA
7713,19970903,2,30.32
7713,19980111,2,35.98
7713,19980129,3,55.97
7713,19980216,2,35.48
7714,19970130,2,31.98
7714,19970728,2,26.73
7714,19980105,3,28.47
7715,19970130,1,18.99
7715,19971224,3,43.97
7716,19970130,4,73.65
7717,19970130,1,19.99
7718,19970130,1,11.77
7719,19970130,5,42.28
7720,19970130,1,14.7
7721,19970202,2,44.6
7721,19970302,8,NA
7721,19970321,2,26.34
7721,19970324,2,44.6
7721,19970414,1,NA
7721,19970426,1,NA
7721,19970508,5,83.5
7721,19970726,4,52.47
7721,19970812,1,13.97
7721,19970827,1,13.97
7721,19971207,2,35.98
7722,19970130,3,19.54
7723,19970130,1,NA
7723,19970303,1,15.36
7723,19970512,1,13.97
7723,19970615,3,33.11
7723,19970821,1,NA
7724,19970130,1,19.99
7725,19970130,1,32.37
7725,19970203,1,32.37
7725,19970316,1,32.37
7726,19970130,3,32.24
7726,19971022,NA,NA
7727,19970130,1,13.97
7728,19970130,1,13.97
7728,19970211,2,27.94
7728,19970308,1,NA
7728,19970403,2,26.73
7728,19970603,1,10.77
7728,19970824,2,26.73
7728,19971118,2,23.48
7729,19970130,1,NA
7729,19970702,6,89.2
7729,19980223,2,28.98
7730,19970130,3,75.75
7730,19970204,3,56.97
7730,19970218,2,47.98
7730,19970321,8,NA
7730,19970429,6,93.62
7730,19970501,3,46.08
7731,19970130,2,32.86
7731,19971121,1,NA
7732,19970130,3,53.45
7732,19970219,3,41.65
7732,19970428,2,29.92
7732,19970517,2,27.13
7733,19970130,1,14.37
7734,19970130,3,31.53
7734,19970403,3,38.23
7734,19970513,1,14.37
7734,19970906,2,34.98
7734,19971016,6,NA
7734,19971102,1,12.99
7734,19971112,1,14.49
7735,19970212,2,53.98
7736,19970130,1,17.7
7737,19970130,1,13.77
7738,19970130,6,65.01
7738,19970307,5,55.25
7739,19970130,1,NA
7740,19970130,3,48.92
7740,19970130,1,12.77
7740,19971215,1,13.99
7740,19980110,2,21.98
7740,19980221,5,70.45
7740,19980221,2,22.07
7740,19980228,4,46.46
7740,19980228,1,11.49
7741,19970130,1,10.77
7741,19970616,1,14.96
7741,19970625,1,15.36
7741,19970922,4,43.46
7741,19971020,3,42.47
7742,19970130,1,12.49
7743,19970224,3,39.7
7743,19970429,2,26.14
7744,19970130,1,14.7
7745,19970130,1,NA
7746,19970130,1,NA
7747,19970130,1,12.97
7748,19970130,1,18.99
7749,19970130,5,74.48
7750,19970130,3,58.5
7751,19970130,2,25.26
7751,19970502,1,14.96
7752,19970204,5,65.03
7752,19970218,4,43.5
7753,19970130,4,47.48
7753,19970921,6,72.44
7754,19970130,3,27.74
7754,19970728,3,28.54
7755,19970226,1,NA
7756,19970130,1,14.79
7757,19970130,2,39.73
7757,19970310,3,36.5
7758,19970130,1,14.96
7758,19970130,1,11.7
7758,19970309,1,14.96
7758,19970504,2,30.19
7758,19970517,1,15.96
7758,19970714,1,14.96
7758,19970905,1,13.97
7758,19971006,1,NA
7758,19971010,1,12.99
7758,19971023,1,12.99
7758,19971112,2,25.98
7758,19980108,2,28.48
7759,19970130,1,15.36
7760,19970130,2,27.13
7761,19970208,3,44.69
7761,19970208,2,29.92
7762,19970130,1,29.77
7762,19970623,1,30.97
7762,19970804,1,14.96
7762,19971110,3,38.97
7763,19970130,4,51.48
7764,19970130,2,44.98
7765,19970130,4,48.96
7765,19970220,2,36.73
7765,19970526,1,15.36
7766,19970130,2,30.32
7767,19970130,1,26.99
7768,19970130,1,15.99
7768,19970318,2,40.56
7768,19970401,1,27.77
7768,19970507,1,NA
7769,19970130,3,41.5
7770,19970219,3,68.7
7771,19970130,1,19.99
7772,19970130,2,28.94
7772,19970503,1,12.49
7772,19980227,2,24.07
7773,19970130,2,57.98
7774,19970130,3,40.33
7775,19970130,3,29.92
7775,19971011,4,54.96
7776,19970130,1,19.99
7777,19970130,1,11.77
7777,19970410,3,41.1
7778,19970130,1,18.99
7779,19970130,9,NA
7779,19970620,1,13.97
7779,19970731,2,23.54
7780,19970130,1,11.77
7781,19970130,NA,NA
7782,19970130,1,14.37
7782,19970421,1,22.97
7782,19970616,1,14.96
7782,19970722,3,42.35
7783,19970130,2,33.4
7784,19970130,2,30.32
7785,19970220,3,19.36
7785,19970220,1,12.77
7785,19970228,2,30.32
7785,19970324,4,27.35
7785,19970511,2,21.75
7785,19970528,3,32.52
7785,19970530,2,29.58
7785,19970627,5,79
7786,19970130,1,41.78
7786,19970205,1,41.78
7786,19970207,1,41.78
7786,19970207,1,41.78
7786,19970208,1,11.99
7786,19970304,1,41.78
7786,19970915,2,34.98
7786,19971211,2,29.98
7786,19971231,1,15.49
7787,19970130,1,24.99
7788,19970130,1,NA
7788,19970525,1,13.97
7789,19970130,1,12.77
7790,19970130,1,22.99
7791,19970130,2,27.4
7791,19970207,1,59.77
7791,19970221,1,59.77
7791,19970304,1,15.36
7791,19970312,1,NA
7791,19970502,1,12.98
7791,19970505,1,17.7
7791,19970512,1,NA
7791,19970612,1,NA
7791,19970722,1,NA
7791,19970904,1,14.96
7791,19971007,2,29.48
7791,19971216,2,27.98
7792,19970130,4,85.49
7792,19970219,3,50.36
7792,19970313,3,41.1
7792,19970326,4,NA
7792,19970517,6,79
7792,19970609,2,67.72
7792,19970628,2,69.13
7792,19970911,3,38.97
7793,19970130,1,11.77
7794,19970130,2,11.98
7794,19970207,1,NA
7795,19970130,2,28.73
7795,19970723,1,14.96
7796,19970130,1,25.99
7797,19970130,3,34.92
7797,19970820,2,30.92
7797,19971121,2,23.48
7798,19970130,7,NA
7798,19970130,1,14.37
7798,19970304,1,NA
7798,19971216,2,33.98
7798,19980123,1,13.99
7799,19970130,1,14.96
7800,19970130,1,NA
7801,19970130,4,NA
7801,19970303,3,66.73
7801,19970310,2,40.14
7801,19970313,4,92.06
7801,19970321,2,30.72
7801,19970411,2,32.75
7801,19970922,7,NA
7801,19971230,2,39.98
7801,19980112,2,44.98
7801,19980202,2,26.3
7801,19980203,3,47.97
7801,19980213,3,92.47
7802,19970130,1,12.49
7803,19970130,1,19.97
7804,19970130,9,NA
7805,19970130,1,12.49
7806,19970130,2,28.13
7806,19980210,3,34.97
7807,19970130,1,27.99
7808,19970204,3,39.51
7809,19970130,6,76.25
7810,19970130,2,23.54
7811,19970130,1,14.37
7811,19971121,1,14.49
7811,19971229,1,14.49
7811,19980226,1,12.58
7812,19970130,1,22.99
7813,19970130,3,29.31
7814,19970226,1,NA
7815,19970130,1,19.99
7816,19970130,1,21.99
7816,19970523,5,98.05
7817,19970130,3,26.73
7817,19970204,4,64.5
7817,19971113,3,37.47
7817,19971113,3,41.47
7817,19971120,1,14.49
7818,19970130,1,NA
7819,19970130,1,15.36
7820,19970130,2,29.33
7821,19970204,1,14.96
7821,19970212,1,NA
7821,19970226,1,NA
7821,19970507,1,NA
7822,19970130,1,24.77
7822,19970211,1,14.96
7822,19970410,2,19.33
7822,19970903,1,12.25
7822,19970910,1,12.25
7822,19970912,1,NA
7822,19971112,1,11.49
7823,19970130,2,26.97
7823,19970220,1,NA
7824,19970130,1,12.77
7825,19970130,1,27.99
7825,19970506,4,52.5
7825,19980126,8,NA
7826,19970227,1,12.97
7826,19970418,3,34.31
7826,19970418,1,12.97
7827,19970130,1,NA
7827,19970415,1,NA
7828,19970130,2,32.52
7828,19980216,2,93.48
7829,19970130,2,33.74
7830,19970130,2,40.73
7831,19970318,1,32.97
7832,19970130,1,13.97
7833,19970130,NA,NA
7833,19970205,1,17.36
7834,19970130,6,81.48
7834,19970310,2,24.54
7834,19970508,2,23.54
7834,19971030,3,38.97
7834,19971212,2,27.98
7835,19970130,1,14.96
7836,19970130,5,66.84
7837,19970130,1,17.9
7837,19970312,6,96.83
7838,19970130,1,NA
7838,19970421,1,17.7
7838,19970511,1,15.96
7838,19971008,2,15.98
7838,19980103,1,13.99
7839,19970130,2,29.33
7840,19970202,1,14.37
7840,19970218,1,11.77
7840,19970613,1,13.97
7841,19970130,1,16.3
7842,19970130,4,59.52
7843,19970320,2,39.54
7843,19971106,3,40.97
7843,19980209,3,88.47
7844,19970130,1,21.99
7845,19970130,7,81.79
7846,19970130,1,30
7847,19970130,1,19.98
7848,19970130,1,10.97
7848,19970205,3,32.51
7848,19970409,1,12.77
7849,19970130,1,11.77
7850,19970130,2,25.14
7850,19970220,1,16.96
7850,19970220,1,15.36
7850,19970907,1,14.79
7850,19970907,2,27.73
7850,19970923,2,26.98
7850,19980111,2,25.98
7851,19970130,1,14.96
7851,19980116,3,40.47
7851,19980121,2,33.98
7851,19980205,1,12.99
7852,19970130,1,13.97
7852,19970926,1,12.99
7852,19971024,1,15.49
7853,19970130,2,47.98
7853,19970204,3,44.53
7853,19970224,1,13.97
7853,19970402,1,13.97
7853,19970726,3,37.51
7854,19970201,1,12.97
7854,19970208,3,46.93
7854,19970314,4,52.67
7854,19970404,1,14.96
7854,19970507,2,70.76
7854,19970507,2,35.34
7854,19970904,3,38.5
7854,19970919,2,22.98
7854,19971024,2,25.98
7854,19971109,1,12.99
7854,19971220,8,NA
7854,19971225,4,56.96
7854,19980207,2,22.48
7855,19970130,4,70.46
7856,19970130,6,90.41
7856,19970428,2,70.13
7856,19971212,NA,NA
7857,19970130,1,15.9
7857,19970304,1,15.9
7858,19970130,1,13.97
7859,19970130,1,11.77
7860,19970130,1,15.76
7861,19970130,2,31.15
7861,19970420,2,31.15
7862,19970208,1,32.7
7863,19970130,2,27.94
7864,19970130,1,13.97
7865,19970228,4,80.71
7865,19970808,1,15.36
7865,19971213,3,36.97
7866,19970131,1,96.99
7867,19970130,1,11.77
7868,19970130,3,42.29
7868,19970202,1,12.77
7868,19970324,2,47.74
7868,19970920,1,13.49
7868,19980121,1,14.49
7869,19970130,1,13.97
7869,19971110,1,19.99
7870,19970130,7,86.56
7871,19970130,2,28.34
7871,19970214,3,45.5
7871,19970327,1,10.77
7871,19970625,4,79.29
7871,19970726,2,37.54
7871,19980107,4,64.96
7872,19970130,1,13.97
7873,19970130,4,45.08
7874,19970130,1,11.77
7874,19971206,1,31.49
7874,19971221,2,21.98
7875,19970130,1,NA
7876,19970130,1,15.76
7876,19971117,1,10.49
7877,19970130,2,23.76
7877,19970409,3,42.09
7877,19970411,1,16.76
7878,19970130,2,30.32
7879,19970130,1,19.99
7880,19970130,3,32.51
7880,19970405,1,14.37
7880,19970430,2,29.16
7881,19970130,2,39.98
7882,19970130,1,14.96
7883,19970306,1,26.77
7884,19970130,2,24.54
7885,19970130,1,11.77
7885,19971012,1,NA
7886,19970130,1,14.96
7886,19970214,1,16.36
7887,19970201,3,43.73
7887,19970211,3,38.9
7887,19970730,3,35.33
7888,19970130,1,14.37
7889,19970130,1,12.49
7889,19970321,1,NA
7890,19970130,2,22.74
7891,19970130,2,27.94
7891,19970416,2,31.92
7892,19970130,2,NA
7892,19970624,1,NA
7892,19970624,3,20.37
7892,19970630,2,13.58
7892,19970910,2,NA
7892,19971109,1,11.49
7892,19971130,1,14.99
7893,19970130,1,15.36
7894,19970130,1,17.9
7895,19970130,1,14.37
7895,19970711,1,13.97
7896,19970130,1,61.3
7897,19970204,1,NA
7898,19970203,2,23.36
7899,19970207,1,11.77
7899,19970611,1,14.37
7899,19970730,2,25.74
7899,19971109,1,12.99
7900,19970130,1,29.37
7901,19970130,2,32.48
7901,19970211,1,NA
7901,19970303,4,81.95
7901,19970324,1,28.7
7901,19970331,1,29.9
7901,19970405,1,13.97
7901,19970520,4,NA
